THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z,CLASS
0.843993664,0.806204557,-0.014560641,0.846709669,0.741116583,-0.020827461,0.850956321,0.688643873,-0.027479932,0.861704409,0.655171812,-0.034203764,0.775384128,0.704564035,-0.010053149,0.764775753,0.643962264,-0.019401718,0.757315099,0.606729627,-0.02727852,0.748606563,0.578191519,-0.033506636,0.74850291,0.721002758,-0.013675009,0.719219863,0.663170874,-0.020028815,0.702708721,0.629597068,-0.025490509,0.686841428,0.606504321,-0.029549893,0.732005835,0.748755038,-0.019915706,0.692403615,0.711322486,-0.0293629,0.666900694,0.685511053,-0.038305532,0.644536197,0.666001916,-0.04456342,0.72528559,0.787165105,-0.027898503,0.686418772,0.783051908,-0.039601993,0.661185563,0.779422164,-0.046254158,0.638885796,0.775476873,-0.050054841,0
0.822045743,0.808650553,-0.014141505,0.824505329,0.742861569,-0.020419238,0.829361141,0.689813137,-0.027214024,0.8404845,0.655075371,-0.033994108,0.751425624,0.705400646,-0.007936197,0.741461158,0.643342078,-0.017032567,0.732694685,0.606268644,-0.024712577,0.723007023,0.578563452,-0.030842656,0.723921418,0.722755969,-0.0117654,0.693900764,0.663571119,-0.018266348,0.676800966,0.62929374,-0.023875294,0.660059214,0.604361057,-0.02771871,0.707673609,0.751755178,-0.018295571,0.666707933,0.715818405,-0.028289363,0.641134977,0.691344976,-0.037434049,0.618352532,0.671733558,-0.043503404,0.701889932,0.7912395,-0.026490375,0.66347307,0.788511992,-0.038898841,0.638333678,0.786255896,-0.045687225,0.615712941,0.782600641,-0.049268253,0
0.813634038,0.806600749,-0.014673898,0.815091968,0.738094628,-0.019945757,0.819745302,0.684993804,-0.025524249,0.832374871,0.652215362,-0.031122429,0.740707755,0.702598751,-0.00748657,0.730472744,0.638743639,-0.015934441,0.722356617,0.600588977,-0.023958096,0.713236749,0.571072221,-0.030842707,0.713956714,0.71987009,-0.010800338,0.682765782,0.658741832,-0.017478395,0.664115012,0.623457551,-0.024376716,0.646439672,0.598377049,-0.029536013,0.698703051,0.749408245,-0.016760545,0.65574491,0.70994252,-0.02716301,0.628227115,0.686727703,-0.038054753,0.603277564,0.667310297,-0.045584671,0.693283677,0.790704131,-0.024302326,0.65311271,0.784775734,-0.03709257,0.626456976,0.782503963,-0.044681996,0.602141261,0.778047323,-0.049274415,0
0.807106078,0.802276909,-0.014931767,0.808922112,0.731151879,-0.020446554,0.815137506,0.677587867,-0.026481614,0.829737544,0.645693779,-0.032578379,0.732811511,0.693122864,-0.006728567,0.722796023,0.629775345,-0.015294575,0.715296745,0.590679467,-0.023155749,0.707341969,0.560295403,-0.029756553,0.705512464,0.711014509,-0.01015985,0.674422264,0.648823559,-0.016167507,0.656068504,0.612504363,-0.021978376,0.638709366,0.585364044,-0.026187968,0.689793229,0.741336823,-0.016493404,0.647344291,0.70099175,-0.026531011,0.619258821,0.676159739,-0.036687162,0.593949318,0.655069113,-0.043500498,0.683961868,0.78361392,-0.024572764,0.643801808,0.777551353,-0.037364207,0.616351485,0.773978055,-0.044667296,0.590926826,0.768440485,-0.048827745,0
0.804389656,0.797073841,-0.015906999,0.807747364,0.724517047,-0.021643717,0.814208448,0.670580626,-0.027699795,0.82875818,0.638679504,-0.033840548,0.730411112,0.684203088,-0.008580262,0.720383584,0.620252848,-0.017923191,0.712172925,0.580775797,-0.026196152,0.70335114,0.55019486,-0.033056483,0.702238381,0.702641189,-0.01176778,0.670841873,0.639389038,-0.01865181,0.652838886,0.602043509,-0.024714656,0.635808825,0.574172437,-0.029093081,0.685713828,0.733456671,-0.017914485,0.643008113,0.691721857,-0.028857056,0.614795685,0.66523838,-0.039364982,0.589509189,0.642946064,-0.046302304,0.679156363,0.775754988,-0.02587099,0.637613773,0.768706143,-0.039634641,0.609025478,0.764456391,-0.047498491,0.582707286,0.758530498,-0.051945556,0
0.808273852,0.793635309,-0.016035082,0.811832011,0.720446825,-0.02212147,0.818846822,0.665574372,-0.028579626,0.83435607,0.634897232,-0.035138518,0.734422743,0.678969502,-0.009346407,0.724722385,0.612306774,-0.018607011,0.716334224,0.571533799,-0.026402973,0.707270265,0.54049027,-0.032863691,0.70568347,0.697474718,-0.012802842,0.674363911,0.632129133,-0.019774746,0.655574918,0.592918158,-0.025577815,0.63746202,0.563971162,-0.029704209,0.688513219,0.728613734,-0.019233219,0.644418359,0.686442554,-0.030202111,0.615756214,0.658875227,-0.041109391,0.590476513,0.63635397,-0.048355073,0.681312978,0.771481216,-0.027492857,0.637988448,0.763843715,-0.04144527,0.608748734,0.759583712,-0.049832657,0.582235932,0.754072428,-0.05472121,0
0.8187235,0.794281662,-0.014753674,0.822393894,0.722852468,-0.020959271,0.830316186,0.668947816,-0.027906641,0.845609426,0.63519001,-0.034982283,0.742837727,0.678351164,-0.008961295,0.733357251,0.610625625,-0.019347705,0.726398289,0.569476485,-0.028025683,0.718421698,0.53771174,-0.034877632,0.713942289,0.695855439,-0.013321469,0.682349861,0.630600154,-0.020935252,0.663301706,0.590486586,-0.027385475,0.645212173,0.561775684,-0.031947952,0.696706116,0.726868033,-0.020565206,0.651807427,0.684075415,-0.031840164,0.623725057,0.65679723,-0.042965513,0.599251509,0.634207249,-0.050428644,0.69025147,0.769750893,-0.029514723,0.647186399,0.762287617,-0.043586224,0.618670225,0.758536398,-0.051782858,0.593037128,0.753674746,-0.056500457,0
0.848604202,0.790856421,-0.01494706,0.859008312,0.721898556,-0.023859251,0.86906594,0.670510232,-0.034110773,0.884546161,0.638054848,-0.044637937,0.777694046,0.671359181,-0.010647113,0.769586623,0.602622926,-0.022951648,0.7634148,0.560898006,-0.033016123,0.757096052,0.528823972,-0.040357407,0.74824208,0.686042309,-0.015624563,0.717815816,0.620180249,-0.02386062,0.699697673,0.580982625,-0.030887874,0.683005631,0.552970946,-0.036022726,0.728841722,0.716510713,-0.023463825,0.685258329,0.671210647,-0.034345239,0.657846212,0.643776596,-0.045284051,0.634192407,0.621562541,-0.052849755,0.719587922,0.761241257,-0.033050355,0.675830066,0.752514362,-0.046134833,0.647631407,0.74647975,-0.053450819,0.62286061,0.740422904,-0.057582479,0
0.879442573,0.790340185,-0.016241478,0.894584239,0.722724497,-0.025469761,0.907357335,0.671346724,-0.035784606,0.923681974,0.639975011,-0.04625944,0.813192666,0.66664964,-0.01078418,0.809380651,0.598296762,-0.023022793,0.804640174,0.555455685,-0.032828592,0.79926008,0.523235083,-0.039745905,0.781337857,0.678551197,-0.015065609,0.751286149,0.610548615,-0.023073366,0.734467328,0.568755269,-0.029013785,0.718742907,0.53806752,-0.032952294,0.759919465,0.706570685,-0.022418244,0.716918051,0.661424458,-0.033275235,0.690588415,0.631887674,-0.043427594,0.667781115,0.607754469,-0.049972948,0.748385072,0.749517977,-0.031697918,0.705175459,0.739941359,-0.044575255,0.676912904,0.731204391,-0.051357031,0.652348876,0.72263509,-0.054823127,0
0.908598542,0.787991822,-0.016370557,0.925339282,0.720471025,-0.025643576,0.940335751,0.668599904,-0.036026757,0.961005509,0.638572931,-0.046878234,0.845548749,0.660963058,-0.012891755,0.844161689,0.590551853,-0.025501819,0.842117667,0.546810567,-0.035638805,0.83839184,0.512702107,-0.043100726,0.812861264,0.671068668,-0.017253865,0.785513043,0.600189447,-0.026210207,0.770081639,0.555673778,-0.033632997,0.754563868,0.522245646,-0.038999408,0.790142298,0.697813034,-0.024461387,0.748790264,0.64877373,-0.036113761,0.722384691,0.615967274,-0.048333731,0.698757291,0.589447737,-0.056678861,0.77698338,0.739459813,-0.033424519,0.733559906,0.72614646,-0.047126174,0.704949498,0.716795802,-0.055131394,0.679758251,0.708682716,-0.059779298,0
0.924499333,0.780388057,-0.018849907,0.943656862,0.71072948,-0.028994709,0.966179967,0.654343843,-0.039821435,0.995179474,0.627648532,-0.051356222,0.86621958,0.65096873,-0.014585196,0.866704881,0.579541564,-0.027510341,0.865836084,0.534722626,-0.037642982,0.863495648,0.499732643,-0.045232195,0.833764613,0.659668744,-0.017853815,0.807809234,0.586150944,-0.02747182,0.792507589,0.53973335,-0.03485227,0.777360141,0.506245017,-0.040100999,0.811230719,0.685438633,-0.024244847,0.770197511,0.633038223,-0.037035137,0.742836833,0.597921848,-0.049733371,0.719287932,0.569724798,-0.058061026,0.796778023,0.72665894,-0.032596357,0.752851546,0.711137593,-0.046944432,0.722930789,0.700703442,-0.055658899,0.697035551,0.6913957,-0.060830701,0
0.928742468,0.745797992,-0.019796509,0.95152843,0.67579633,-0.030430527,0.977539718,0.621528804,-0.041805647,1.008152485,0.598275363,-0.053329766,0.873281956,0.614887476,-0.011673796,0.875357032,0.545601428,-0.023105443,0.874100089,0.501460314,-0.032294102,0.871215224,0.466766417,-0.039524212,0.840793133,0.625692427,-0.014339618,0.817607284,0.553242445,-0.022584241,0.804102838,0.510699511,-0.028447527,0.790238678,0.476798594,-0.032860726,0.818221629,0.650944531,-0.02051561,0.779423892,0.601389825,-0.031425428,0.754250407,0.568829656,-0.041614581,0.732447267,0.540533543,-0.04872242,0.803566158,0.689957917,-0.029258607,0.759580791,0.674990058,-0.041433904,0.730532765,0.66669333,-0.048543453,0.705031455,0.656330109,-0.053128909,0
0.92619282,0.712426484,-0.017314866,0.94416368,0.64418745,-0.027116621,0.964268327,0.591103375,-0.038025923,0.987579346,0.563403785,-0.049105551,0.868824363,0.582595944,-0.010932538,0.871187866,0.515433013,-0.022950916,0.870535553,0.472550094,-0.032398984,0.867297649,0.438889474,-0.039425079,0.837519944,0.593446732,-0.014555856,0.816495836,0.521292806,-0.023137845,0.803947389,0.481266409,-0.028164173,0.789913535,0.448883861,-0.031502992,0.81569165,0.618766069,-0.02142996,0.778023183,0.567724109,-0.033160374,0.753760815,0.536768258,-0.040976822,0.731831908,0.510118723,-0.045915399,0.801576674,0.658355713,-0.030555222,0.758884549,0.641877055,-0.04413652,0.73007381,0.633702576,-0.049842641,0.704319715,0.624441624,-0.052581169,0
0.919805169,0.677010357,-0.016217295,0.935700893,0.609965503,-0.024980905,0.953580976,0.558454871,-0.0346613,0.976193547,0.532013118,-0.044605147,0.861638367,0.550400913,-0.009913126,0.862632096,0.485470533,-0.021061799,0.862330794,0.444455922,-0.030140005,0.859920621,0.41290459,-0.037033565,0.830921292,0.561356962,-0.013622818,0.808948517,0.492065936,-0.021997856,0.796153665,0.452971905,-0.028228316,0.782298744,0.42289263,-0.032348994,0.809406102,0.586847365,-0.020264393,0.771295786,0.538621187,-0.032017108,0.746227562,0.508429766,-0.041597083,0.723477602,0.482715368,-0.047745466,0.795747876,0.626265883,-0.028786831,0.753862321,0.612509489,-0.042394049,0.725457847,0.606417716,-0.048976231,0.699964881,0.5984056,-0.052359208,0
0.911698818,0.643123984,-0.016183833,0.925736308,0.575717926,-0.024880739,0.941885531,0.524201155,-0.034271542,0.964399338,0.499259293,-0.043948572,0.853876412,0.520606935,-0.012002193,0.853423774,0.455109417,-0.023769826,0.852079809,0.414810479,-0.03330078,0.848287404,0.383256674,-0.040682055,0.823649704,0.532214165,-0.015939537,0.799941659,0.463884056,-0.025428727,0.785657823,0.425855756,-0.032679498,0.77020818,0.397728801,-0.037543349,0.802955985,0.558453858,-0.022526016,0.76398778,0.511585236,-0.034773257,0.737986743,0.483661652,-0.044743903,0.714134216,0.460029185,-0.051200289,0.790577948,0.598201752,-0.030903772,0.749481738,0.5852862,-0.044387743,0.721766591,0.579878747,-0.050943546,0.696546793,0.572081447,-0.054461274,0
0.896185994,0.601742804,-0.016507132,0.910471916,0.53635782,-0.025681037,0.926033854,0.484552234,-0.03529818,0.944886029,0.457133442,-0.045214254,0.839655042,0.483947933,-0.013981232,0.837846756,0.419728667,-0.026849389,0.836378038,0.380273938,-0.03712219,0.832892597,0.348999023,-0.044769295,0.810103774,0.495608836,-0.017696574,0.785419226,0.429281354,-0.028201275,0.770268619,0.391079783,-0.036688302,0.755036235,0.362776428,-0.0424271,0.789952457,0.522730827,-0.023912262,0.751015007,0.477129042,-0.037178267,0.724979162,0.45024699,-0.047858641,0.702003658,0.427483767,-0.054662541,0.779002666,0.562993288,-0.03176526,0.738809884,0.551731288,-0.046108376,0.711385608,0.546989322,-0.053171724,0.686666191,0.539583981,-0.056848004,0
0.888152659,0.588973165,-0.016611934,0.899707198,0.520406604,-0.023563396,0.912222624,0.46737045,-0.030576313,0.93064183,0.438592881,-0.037592433,0.830273032,0.472452492,-0.012316573,0.828077853,0.407240272,-0.021715745,0.825394094,0.368001223,-0.029290169,0.820459783,0.337978423,-0.035396405,0.800348818,0.485580057,-0.014808928,0.77583158,0.420481205,-0.02211481,0.760753036,0.38202709,-0.028229823,0.745427132,0.355533928,-0.032586891,0.78099966,0.512471378,-0.019901337,0.742599487,0.469908983,-0.029784353,0.716882586,0.44226408,-0.040460866,0.693980932,0.419822574,-0.047924642,0.770353317,0.552126944,-0.026802463,0.73079592,0.5436064,-0.038469885,0.704007804,0.538325846,-0.046126448,0.68045187,0.531383514,-0.05089042,0
0.87911123,0.615094543,-0.017356662,0.88963002,0.547970116,-0.024800716,0.901205361,0.49615404,-0.03220389,0.917199373,0.462514162,-0.039987028,0.817742109,0.500204265,-0.014935611,0.81328541,0.434025943,-0.025715603,0.809929311,0.394788384,-0.034581713,0.804022551,0.363376617,-0.041753974,0.789250612,0.514227986,-0.017809819,0.763887465,0.451190174,-0.026206493,0.748165727,0.413938671,-0.034311771,0.73181051,0.385978043,-0.040712647,0.770144939,0.542889833,-0.023266247,0.731214523,0.500710964,-0.034809198,0.707343578,0.475260824,-0.046961892,0.685740829,0.453470767,-0.055873573,0.760320246,0.583745837,-0.030422911,0.721693933,0.577466547,-0.044089448,0.696462274,0.576010287,-0.052703228,0.673056483,0.571617603,-0.058326527,0
0.884197116,0.663355827,-0.02052374,0.892886162,0.597050369,-0.029153273,0.901114523,0.542320549,-0.037228391,0.914717376,0.506273329,-0.045611434,0.817199826,0.55241996,-0.018932395,0.809636176,0.483099997,-0.031186584,0.803693831,0.441752613,-0.040737759,0.795831919,0.410022557,-0.048257805,0.787221014,0.569827557,-0.021371642,0.757889092,0.504745901,-0.031335182,0.740483165,0.465416819,-0.040221855,0.723046422,0.436279953,-0.046885885,0.768524349,0.601826549,-0.026596569,0.72657156,0.560923278,-0.039944857,0.701345026,0.533689141,-0.053508908,0.678834856,0.510830462,-0.063115485,0.760244966,0.645021141,-0.033742726,0.720921338,0.641422868,-0.049459741,0.69600594,0.642124414,-0.059062518,0.674078822,0.640516758,-0.06508103,0
0.894931197,0.722826958,-0.023666402,0.902198792,0.655934036,-0.034922067,0.907894373,0.599651873,-0.044822052,0.919178069,0.559902132,-0.055351879,0.823559046,0.618518054,-0.028300663,0.812106729,0.547734439,-0.042938404,0.804485857,0.505316496,-0.052916586,0.794864118,0.471879363,-0.060721062,0.793438196,0.638410926,-0.030410057,0.759668648,0.573011696,-0.042403605,0.740090311,0.533648252,-0.051099554,0.721200705,0.506021321,-0.057747997,0.775999606,0.673850834,-0.035272557,0.730631769,0.635126591,-0.051829193,0.701673388,0.609609902,-0.067012519,0.675421596,0.589535236,-0.077716008,0.76997453,0.720492482,-0.041894197,0.732103527,0.719426811,-0.060620692,0.706462681,0.725062132,-0.071757346,0.683271348,0.729030967,-0.079036355,0
0.911029577,0.790429413,-0.025036801,0.914993465,0.724464834,-0.03777688,0.918186247,0.664933205,-0.048700042,0.927288771,0.624190688,-0.060699482,0.834348857,0.691056609,-0.033897594,0.819442689,0.61916995,-0.051162168,0.811180234,0.576368213,-0.063458644,0.800628841,0.541665673,-0.07329426,0.805764794,0.713472664,-0.036887627,0.765206397,0.649427235,-0.052363757,0.742095768,0.610727131,-0.064604282,0.720583141,0.582951427,-0.074225202,0.791285038,0.751409292,-0.042364594,0.742643774,0.715932071,-0.062095333,0.709929228,0.694662869,-0.079717718,0.680828333,0.678239048,-0.09211608,0.789026737,0.800484776,-0.049461748,0.745087862,0.806449652,-0.070972674,0.716441274,0.813148439,-0.084172808,0.690604806,0.816316843,-0.093040057,0
0.929750919,0.876054049,-0.025864322,0.933430672,0.809545755,-0.03921387,0.937277794,0.747840762,-0.050549991,0.947460651,0.704728842,-0.06317763,0.850099742,0.777337015,-0.03627767,0.829878986,0.705315948,-0.053761587,0.820755601,0.664513826,-0.065421112,0.809742332,0.632001042,-0.074769326,0.82189858,0.804387271,-0.039414506,0.778274477,0.740332007,-0.055660997,0.752393782,0.702947021,-0.06836091,0.728357434,0.675534546,-0.078628421,0.809091806,0.846312284,-0.045070827,0.758878469,0.814574957,-0.06646055,0.724433959,0.795643449,-0.085841879,0.693849564,0.778445423,-0.099286027,0.810034335,0.899280548,-0.052201621,0.764564037,0.910366714,-0.075404361,0.734679699,0.92112416,-0.090023078,0.706781864,0.924249172,-0.09996324,0
0.952855825,0.918908179,-0.023184726,0.953633368,0.84710598,-0.036433239,0.955227494,0.786064327,-0.048739795,0.966992974,0.7449705,-0.062185403,0.868281841,0.822926104,-0.034135606,0.848256052,0.748211026,-0.053660609,0.835650325,0.702799678,-0.06696146,0.82191962,0.666692078,-0.077486545,0.838639855,0.849444449,-0.03931107,0.792833984,0.782059729,-0.057450227,0.76482451,0.742669523,-0.070705913,0.73751539,0.715248823,-0.080520138,0.826181054,0.890402913,-0.046682503,0.769577682,0.858419478,-0.067723662,0.732203722,0.837827981,-0.084993646,0.698305249,0.819140613,-0.096961193,0.828010857,0.942795992,-0.055686001,0.778171659,0.955218673,-0.078074373,0.745326042,0.964418173,-0.090801135,0.715628266,0.967878282,-0.099112041,0
0.962197185,0.932164252,-0.025468767,0.967973232,0.861863494,-0.040971402,0.972445786,0.800878763,-0.055394378,0.983531833,0.758601904,-0.070528693,0.878968477,0.829524636,-0.033880163,0.86126554,0.757120728,-0.054031957,0.848851323,0.71028477,-0.067318305,0.837123811,0.673407257,-0.077201031,0.847936749,0.857180536,-0.037055429,0.804525852,0.79261446,-0.055009946,0.778275251,0.751334727,-0.066752143,0.753391981,0.718764007,-0.075164184,0.833666742,0.899070799,-0.042930204,0.778427601,0.866896212,-0.064019524,0.742626846,0.844048083,-0.079433657,0.712147832,0.822925389,-0.089765348,0.834226489,0.950420022,-0.050793543,0.785470665,0.961134374,-0.073350042,0.751686931,0.967415869,-0.085661121,0.720909297,0.967594743,-0.093267329,0
0.969253898,0.922294617,-0.024367195,0.974257886,0.843007445,-0.038394101,0.981414795,0.778735042,-0.05166389,0.998728514,0.740598559,-0.065762252,0.885992587,0.813366055,-0.030494073,0.870017588,0.740212321,-0.049689434,0.859624922,0.693374217,-0.062882572,0.849311471,0.655652404,-0.072626956,0.853811324,0.838511944,-0.033774521,0.812008619,0.771889329,-0.049750909,0.785221517,0.729229271,-0.060454812,0.760131001,0.696878195,-0.068245247,0.837859273,0.878445923,-0.039923158,0.784098446,0.84025681,-0.058922932,0.748760819,0.815801501,-0.073946141,0.718111038,0.793993354,-0.084075674,0.836050808,0.930023015,-0.048161902,0.787358999,0.933550715,-0.068716556,0.754374027,0.93915987,-0.079910442,0.724379003,0.941133022,-0.086866811,0
0.972396314,0.906324446,-0.024346761,0.978743792,0.826288879,-0.03721321,0.983747602,0.762762725,-0.049225412,0.997294307,0.722367167,-0.061515767,0.890764296,0.790589809,-0.025665281,0.877550781,0.717259824,-0.043224804,0.869058371,0.670156479,-0.056310013,0.859340787,0.632023633,-0.066087529,0.85841018,0.813720047,-0.028403435,0.817995429,0.744107425,-0.042659927,0.793777406,0.70008862,-0.053133208,0.770394266,0.666647434,-0.060919832,0.840768397,0.852006018,-0.03431759,0.788346052,0.812086463,-0.051874738,0.752892315,0.78502816,-0.066665962,0.721034348,0.760994792,-0.076734245,0.835270107,0.90311569,-0.042496916,0.786300659,0.902158141,-0.061832245,0.75310266,0.904445887,-0.072709873,0.721842647,0.90401566,-0.079510733,0
0.972322226,0.892902792,-0.023617309,0.978471994,0.812537134,-0.035133488,0.984432757,0.749879956,-0.045801569,0.997490644,0.712053835,-0.056370556,0.890270114,0.771819174,-0.020937946,0.880093813,0.697002888,-0.035843641,0.872768283,0.648450911,-0.046946015,0.864427447,0.61006701,-0.055481795,0.856853664,0.793646038,-0.023400053,0.818744481,0.722738743,-0.034989063,0.796643078,0.678253233,-0.043178856,0.775334477,0.643217683,-0.049082812,0.838474393,0.830629349,-0.02935054,0.786861002,0.78919363,-0.044969875,0.751859665,0.760161817,-0.058837563,0.720590174,0.733818591,-0.068167835,0.832607687,0.880726397,-0.037642822,0.784173071,0.880171716,-0.055911537,0.750291109,0.88056469,-0.066658773,0.71857208,0.87702769,-0.073227666,0
0.945177376,0.874869704,-0.023259923,0.951873302,0.798122644,-0.036193281,0.958070397,0.738739491,-0.048502095,0.972767234,0.699384928,-0.061112829,0.868380368,0.763810456,-0.024944309,0.857735634,0.690596759,-0.042733312,0.849977791,0.644274116,-0.05636768,0.840484381,0.605458796,-0.066767,0.836019635,0.785008073,-0.028446859,0.798105836,0.715754449,-0.043906219,0.774883866,0.672757208,-0.056059111,0.751959383,0.638409972,-0.064807922,0.818227351,0.821729839,-0.034818444,0.766707063,0.78066963,-0.052721266,0.733157337,0.755001366,-0.06735196,0.702765465,0.730599403,-0.077199921,0.813108206,0.871892869,-0.043264847,0.766313434,0.870133579,-0.06146808,0.7352947,0.870969296,-0.071149573,0.706811428,0.867560029,-0.077075429,0
0.917782247,0.874870718,-0.020445772,0.92033875,0.799286067,-0.031094946,0.925928116,0.738507926,-0.041532826,0.938323796,0.700448871,-0.05255942,0.841616809,0.768690467,-0.023455208,0.827097833,0.698701382,-0.039287906,0.817258835,0.654836178,-0.051061403,0.806364119,0.619579196,-0.059997652,0.811394036,0.790612459,-0.027462911,0.773119926,0.727280676,-0.040769823,0.74923712,0.686836004,-0.051471949,0.725970149,0.657227337,-0.059420466,0.794761956,0.826307535,-0.034064349,0.747304678,0.790845692,-0.049242817,0.71501112,0.765582204,-0.063597873,0.68540436,0.743038654,-0.073974445,0.790420473,0.873297334,-0.04258915,0.749507427,0.875052929,-0.058390621,0.721306682,0.879193544,-0.067937657,0.695259571,0.880423605,-0.074362233,0
0.888343275,0.882447004,-0.020335747,0.889065087,0.810153008,-0.029508986,0.890987873,0.751319587,-0.03782345,0.902526677,0.71389854,-0.046538889,0.81184262,0.78006351,-0.021454874,0.796060026,0.713235736,-0.034595422,0.786055267,0.671235681,-0.045084797,0.774704158,0.637047052,-0.053611554,0.783364594,0.801053762,-0.024614098,0.745862782,0.740563095,-0.035085578,0.722317934,0.703300059,-0.044829901,0.699353576,0.676067829,-0.052767534,0.768000424,0.835289001,-0.030364815,0.722305954,0.801436663,-0.04381153,0.690189123,0.778767288,-0.058059402,0.660854697,0.759667158,-0.068670668,0.764759302,0.881300569,-0.038033508,0.72323674,0.885211468,-0.053050287,0.695994139,0.889571726,-0.062798761,0.670891166,0.890576959,-0.069596991,0
0.860629678,0.889163613,-0.018264594,0.859522462,0.818875194,-0.02711482,0.860721231,0.761761546,-0.035528153,0.871147811,0.724703908,-0.044490486,0.782860398,0.791957617,-0.020384163,0.766926169,0.727219641,-0.032782279,0.756702423,0.686950445,-0.042492017,0.74509275,0.654946566,-0.050300095,0.756282747,0.813956738,-0.024277268,0.719790339,0.755070746,-0.03384313,0.697621703,0.719373524,-0.042170364,0.676115751,0.694315016,-0.048900582,0.742095113,0.848690152,-0.030576728,0.696351409,0.814293444,-0.043612704,0.663930416,0.792253077,-0.056731705,0.634867072,0.77512753,-0.06631662,0.739226699,0.894562483,-0.038530711,0.69681263,0.898346245,-0.053524621,0.669306993,0.902592957,-0.062741034,0.64433378,0.904545069,-0.068835877,0
0.828354597,0.896229088,-0.018315563,0.82679373,0.829133928,-0.027465783,0.828490615,0.773697734,-0.036347352,0.838886142,0.737806737,-0.045613933,0.75334388,0.801197529,-0.01823483,0.737514079,0.741036296,-0.031119442,0.727145433,0.70301199,-0.041190676,0.715835392,0.672537029,-0.04913022,0.727098346,0.822626233,-0.022157706,0.690293908,0.766485512,-0.031998523,0.669759274,0.7321738,-0.040207166,0.649534404,0.706545591,-0.046497125,0.713848352,0.856121182,-0.028748451,0.669987261,0.827747881,-0.041741125,0.639644325,0.807132185,-0.054158535,0.61198473,0.789584637,-0.063096404,0.712008893,0.900130093,-0.037225056,0.672982275,0.905305147,-0.05165685,0.647226512,0.91058284,-0.060275406,0.623056054,0.913180411,-0.065990098,0
0.807065964,0.89870584,-0.017087951,0.806623578,0.831850648,-0.025482239,0.808587492,0.77884984,-0.033854309,0.817448854,0.74344331,-0.042521056,0.734472394,0.808378458,-0.016431369,0.720791817,0.74784559,-0.028665828,0.711242259,0.710574389,-0.038419645,0.700384617,0.681436002,-0.045871731,0.708671391,0.82995528,-0.019539075,0.675728917,0.77586019,-0.028937133,0.655611694,0.742237926,-0.03681368,0.635901868,0.718513906,-0.042917401,0.695201397,0.862733066,-0.025135892,0.654126167,0.834962547,-0.036471944,0.627400875,0.815351248,-0.047467876,0.60292232,0.798582315,-0.05557365,0.692513525,0.904651701,-0.032518499,0.65545702,0.90872407,-0.045204382,0.631033123,0.912888467,-0.052708182,0.608431876,0.914432228,-0.057657093,0
0.770882726,0.908678293,-0.017879469,0.772218764,0.844887733,-0.026145073,0.774542212,0.793546081,-0.033655956,0.784948587,0.760627806,-0.041429102,0.703292966,0.819478214,-0.016638434,0.688684583,0.761473358,-0.027984612,0.680730522,0.725066364,-0.037329257,0.671656847,0.695079863,-0.044811163,0.677251518,0.840302348,-0.018748241,0.644770324,0.789749384,-0.027863143,0.626118898,0.758590341,-0.036256008,0.608457863,0.735480189,-0.042850297,0.662830353,0.872118592,-0.023320587,0.62080282,0.844654977,-0.03489209,0.592871189,0.826088011,-0.046750866,0.568556547,0.810088336,-0.055231184,0.659628689,0.912935853,-0.029644776,0.621696711,0.917627275,-0.04258018,0.596648097,0.921674967,-0.050904091,0.574202538,0.921769142,-0.056305468,0
